Config	Applicaiton	Miss Rate	Hot Access	Cool Access	Remap Access	Average IPC	Max IPC	Average Time	Max Time
cache_cpu100_no-remap	water.sp	0.0380787	128304.0	2746732.0	0.0	1.365	1.48	143453996.0	143453996
cache_cpu100_remap0	barnes	0.195416	0.0	6130838.0	182246.0	0.65	0.66	522401745.0	522401745
cache_cpu100_remap0	cholesky	0.0529419	0.0	10357792.0	69058.0	1.815	2.0	43209055.0	43209055
cache_cpu100_remap0	fft	0.0878195	0.0	35955875.0	119963.0	1.95	1.95	110527653.0	110527653
cache_cpu100_remap0	fmm	0.139937	0.0	10068165.0	163829.0	1.795	1.81	261917263.0	261917263
cache_cpu100_remap0	lu.cont	0.193409	0.0	10153188.0	129036.0	1.64	1.68	158221799.0	158221799
cache_cpu100_remap0	lu.ncont	0.180362	0.0	17446780.0	122719.0	1.4925	1.53	175430029.0	175430029
cache_cpu100_remap0	radix	0.0553115	0.0	1374692.0	2116.0	0.4	0.4	39862366.0	39862366
cache_cpu100_remap0	raytrace	0.194714	0.0	13537350.0	112901.0	0.7675	0.78	242549006.0	242549006
cache_cpu100_remap0	water.nsq	0.250768	0.0	3778384.0	504110.0	1.2575	1.3	374007145.0	374007145
cache_cpu100_remap0	water.sp	0.112975	0.0	2696802.0	262417.0	1.345	1.46	145971296.0	145971296
cache_cpu100_remap1g	barnes	0.214268	0.0	6874996.0	182258.0	0.65	0.66	522665391.0	522665391
cache_cpu100_remap1g	cholesky	0.0374217	0.0	10462626.0	73657.0	1.815	2.01	43314055.0	43314055
cache_cpu100_remap1g	fft	0.0454076	0.0	37376313.0	136041.0	1.95	1.95	110697453.0	110697453
cache_cpu100_remap1g	fmm	0.151543	0.0	10299082.0	197131.0	1.795	1.81	261740359.0	261740359
cache_cpu100_remap1g	lu.cont	0.0345438	0.0	12045200.0	129068.0	1.69	1.73	153584962.0	153584962
cache_cpu100_remap1g	lu.ncont	0.107892	0.0	20043830.0	120620.0	1.5025	1.54	174502286.0	174502286
cache_cpu100_remap1g	radix	0.0550375	0.0	1375488.0	2115.0	0.4	0.4	39851587.0	39851587
cache_cpu100_remap1g	raytrace	0.083738	0.0	14399499.0	129091.0	0.7975	0.81	235251558.0	235251558
cache_cpu100_remap1g	water.nsq	0.325561	0.0	3989235.0	479428.0	1.2425	1.29	377345869.0	377345869
cache_cpu100_remap1g	water.sp	0.132766	0.0	2797950.0	270592.0	1.345	1.46	145909334.0	145909334
cache_cpu100_remap1l	barnes	0.212766	0.0	6488305.0	201002.0	0.65	0.66	521913645.0	521913645
cache_cpu100_remap1l	cholesky	0.0382754	0.0	10457533.0	69064.0	1.83	2.02	43074755.0	43074755
cache_cpu100_remap1l	fft	0.0556273	0.0	37178429.0	145681.0	1.95	1.95	110763453.0	110763453
cache_cpu100_remap1l	fmm	0.140214	0.0	10314721.0	158067.0	1.795	1.81	261899563.0	261899563
cache_cpu100_remap1l	lu.cont	0.0945838	0.0	11373093.0	120402.0	1.67	1.71	155590704.0	155590704
cache_cpu100_remap1l	lu.ncont	0.15202	0.0	18745295.0	124685.0	1.5025	1.54	174618886.0	174618886
cache_cpu100_remap1l	radix	0.0549879	0.0	1375805.0	2116.0	0.4	0.4	39852287.0	39852287
cache_cpu100_remap1l	raytrace	0.126688	0.0	14057014.0	130787.0	0.785	0.8	238960458.0	238960458
cache_cpu100_remap1l	water.nsq	0.277165	0.0	3912053.0	508094.0	1.2525	1.3	374568469.0	374568469
cache_cpu100_remap1l	water.sp	0.116629	0.0	2794019.0	266496.0	1.3425	1.45	146037328.0	146037328
cache_cpu101_no-remap	barnes	0.0356875	1110423.0	6033592.0	0.0	0.6725	0.68	505584261.0	505584261
cache_cpu101_no-remap	cholesky	0.0333839	150642.0	10321922.0	0.0	1.89	2.09	41661207.0	41661207
cache_cpu101_no-remap	fft	0.0338301	1844323.0	35507169.0	0.0	2.04	2.04	105490653.0	105490653
cache_cpu101_no-remap	fmm	0.109122	318211.0	10052083.0	0.0	1.8375	1.85	255623263.0	255623263
cache_cpu101_no-remap	lu.cont	0.0325448	2103671.0	9880571.0	0.0	1.74	1.78	149495462.0	149495462
cache_cpu101_no-remap	lu.ncont	0.0319394	3415561.0	17759713.0	0.0	1.5825	1.62	165663066.0	165663066
cache_cpu101_no-remap	radix	0.054351	1427.0	1373584.0	0.0	0.4	0.4	39853986.0	39853986
cache_cpu101_no-remap	raytrace	0.0476522	1362676.0	13087130.0	0.0	0.82	0.83	228430419.0	228430419
cache_cpu101_no-remap	water.nsq	0.0809591	454461.0	3840589.0	0.0	1.2875	1.33	365062082.0	365062082
cache_cpu101_no-remap	water.sp	0.0408061	195150.0	2691584.0	0.0	1.4025	1.52	139727796.0	139727796
cache_cpu101_remap0	barnes	0.22532	0.0	5934029.0	192615.0	0.67	0.68	506820628.0	506820628
cache_cpu101_remap0	cholesky	0.0598845	0.0	10306640.0	82884.0	1.8625	2.06	42391856.0	42391856
cache_cpu101_remap0	fft	0.127783	0.0	34918003.0	213679.0	1.96	1.96	110232953.0	110232953
cache_cpu101_remap0	fmm	0.155611	0.0	9915174.0	233166.0	1.8275	1.84	257240864.0	257240864
cache_cpu101_remap0	lu.cont	0.231749	0.0	9717545.0	135409.0	1.67	1.71	155608062.0	155608062
cache_cpu101_remap0	lu.ncont	0.207266	0.0	16718738.0	133282.0	1.5175	1.55	172814831.0	172814831
cache_cpu101_remap0	radix	0.0553208	0.0	1372688.0	2116.0	0.4	0.4	39869978.0	39869978
cache_cpu101_remap0	raytrace	0.248795	0.0	13092542.0	151000.0	0.795	0.81	236028958.0	236028958
cache_cpu101_remap0	water.nsq	0.254557	0.0	3760001.0	510277.0	1.28	1.33	367267337.0	367267337
cache_cpu101_remap0	water.sp	0.145932	0.0	2607555.0	362838.0	1.3725	1.49	142725496.0	142725496
cache_cpu101_remap1g	barnes	0.246353	0.0	6830941.0	203075.0	0.67	0.68	507014945.0	507014945
cache_cpu101_remap1g	cholesky	0.0382003	0.0	10484495.0	85177.0	1.8575	2.06	42484107.0	42484107
cache_cpu101_remap1g	fft	0.0559095	0.0	37396910.0	204563.0	1.98	1.98	108727453.0	108727453
cache_cpu101_remap1g	fmm	0.158483	0.0	10285896.0	239496.0	1.825	1.84	257798263.0	257798263
cache_cpu101_remap1g	lu.cont	0.0347884	0.0	12058115.0	133300.0	1.7225	1.77	150631978.0	150631978
cache_cpu101_remap1g	lu.ncont	0.12729	0.0	19877877.0	131200.0	1.5275	1.56	171673210.0	171673210
cache_cpu101_remap1g	radix	0.0552269	0.0	1374459.0	2116.0	0.4	0.4	39871287.0	39871287
cache_cpu101_remap1g	raytrace	0.0908039	0.0	14400090.0	151016.0	0.8075	0.82	232319558.0	232319558
cache_cpu101_remap1g	water.nsq	0.346443	0.0	3945437.0	514367.0	1.28	1.33	367140914.0	367140914
cache_cpu101_remap1g	water.sp	0.167869	0.0	2751599.0	362857.0	1.3675	1.48	143383796.0	143383796
cache_cpu101_remap1l	barnes	0.249703	0.0	6340037.0	192584.0	0.67	0.68	506698928.0	506698928
cache_cpu101_remap1l	cholesky	0.0425529	0.0	10422828.0	82912.0	1.88	2.08	42413956.0	42413956
cache_cpu101_remap1l	fft	0.0748487	0.0	36855587.0	192635.0	1.98	1.98	109171053.0	109171053
cache_cpu101_remap1l	fmm	0.162457	0.0	10236471.0	245785.0	1.825	1.84	257653764.0	257653764
cache_cpu101_remap1l	lu.cont	0.141266	0.0	10814902.0	135337.0	1.7	1.74	153126441.0	153126441
cache_cpu101_remap1l	lu.ncont	0.172803	0.0	18160669.0	133157.0	1.5175	1.55	172971086.0	172971086
cache_cpu101_remap1l	radix	0.0550204	0.0	1376472.0	2116.0	0.4	0.4	39853291.0	39853291
cache_cpu101_remap1l	raytrace	0.168492	0.0	13721895.0	150879.0	0.8025	0.82	233028458.0	233028458
cache_cpu101_remap1l	water.nsq	0.288502	0.0	3868096.0	510144.0	1.28	1.33	367611969.0	367611969
cache_cpu101_remap1l	water.sp	0.165601	0.0	2682908.0	340312.0	1.3875	1.5	141140196.0	141140196
cache_cpu102_no-remap	barnes	0.0356612	1164094.0	5976981.0	0.0	0.6975	0.71	488884291.0	488884291
cache_cpu102_no-remap	cholesky	0.0333148	171212.0	10291146.0	0.0	1.905	2.11	41226022.0	41226022
cache_cpu102_no-remap	fft	0.0338254	2609464.0	34741599.0	0.0	2.07	2.07	104041753.0	104041753
cache_cpu102_no-remap	fmm	0.109185	387450.0	9983152.0	0.0	1.8675	1.88	251650264.0	251650264
cache_cpu102_no-remap	lu.cont	0.032562	2346370.0	9638692.0	0.0	1.78	1.82	145967162.0	145967162
cache_cpu102_no-remap	lu.ncont	0.0318853	3858443.0	17339772.0	0.0	1.6125	1.65	162423329.0	162423329
cache_cpu102_no-remap	radix	0.0543741	1422.0	1374644.0	0.0	0.4	0.4	39874083.0	39874083
cache_cpu102_no-remap	raytrace	0.0468432	1582618.0	13002725.0	0.0	0.8275	0.84	226907558.0	226907558
cache_cpu102_no-remap	water.nsq	0.0807425	479030.0	3801053.0	0.0	1.305	1.35	359752569.0	359752569
cache_cpu102_no-remap	water.sp	0.0388151	260233.0	2625678.0	0.0	1.4125	1.53	138737896.0	138737896
cache_cpu102_remap0	barnes	0.238589	0.0	5849268.0	175959.0	0.695	0.7	489723628.0	489723628
cache_cpu102_remap0	cholesky	0.0624321	0.0	10294224.0	92080.0	1.88	2.08	42353022.0	42353022
cache_cpu102_remap0	fft	0.142457	0.0	34542521.0	260644.0	1.97	1.97	109464953.0	109464953
cache_cpu102_remap0	fmm	0.193818	0.0	9521772.0	253994.0	1.8625	1.88	252391864.0	252391864
cache_cpu102_remap0	lu.cont	0.241393	0.0	9608392.0	135423.0	1.7	1.74	152694162.0	152694162
cache_cpu102_remap0	lu.ncont	0.213634	0.0	16634834.0	135397.0	1.54	1.58	170273182.0	170273182
cache_cpu102_remap0	radix	0.0553208	0.0	1374608.0	2116.0	0.4	0.4	39853570.0	39853570
cache_cpu102_remap0	raytrace	0.264822	0.0	12931303.0	157936.0	0.8175	0.83	229855158.0	229855158
cache_cpu102_remap0	water.nsq	0.261376	0.0	3745944.0	506161.0	1.3	1.35	361306169.0	361306169
cache_cpu102_remap0	water.sp	0.170908	0.0	2550634.0	387450.0	1.3875	1.5	141147634.0	141147634
cache_cpu102_remap1g	barnes	0.252031	0.0	6817606.0	217593.0	0.6925	0.7	489887261.0	489887261
cache_cpu102_remap1g	cholesky	0.0386175	0.0	10455446.0	94391.0	1.8875	2.09	41729356.0	41729356
cache_cpu102_remap1g	fft	0.0608051	0.0	37405240.0	252644.0	2.01	2.01	107135955.0	107135955
cache_cpu102_remap1g	fmm	0.194203	0.0	10229800.0	233865.0	1.85	1.87	253956504.0	253956504
cache_cpu102_remap1g	lu.cont	0.0354824	0.0	12061946.0	135419.0	1.77	1.81	146807599.0	146807599
cache_cpu102_remap1g	lu.ncont	0.126836	0.0	19691451.0	135431.0	1.5575	1.59	168469429.0	168469429
cache_cpu102_remap1g	radix	0.0552515	0.0	1375412.0	2116.0	0.4	0.4	39859199.0	39859199
cache_cpu102_remap1g	raytrace	0.0959424	0.0	14346359.0	153446.0	0.8275	0.84	226377819.0	226377819
cache_cpu102_remap1g	water.nsq	0.355441	0.0	3922926.0	508193.0	1.3	1.35	362272445.0	362272445
cache_cpu102_remap1g	water.sp	0.19418	0.0	2730207.0	395642.0	1.395	1.51	140495496.0	140495496
cache_cpu102_remap1l	barnes	0.254073	0.0	6324426.0	225875.0	0.6925	0.7	490609083.0	490609083
cache_cpu102_remap1l	cholesky	0.0441676	0.0	10417696.0	94368.0	1.8925	2.1	41766455.0	41766455
cache_cpu102_remap1l	fft	0.102263	0.0	36214286.0	231367.0	2.02	2.02	106866453.0	106866453
cache_cpu102_remap1l	fmm	0.199582	0.0	10111430.0	262712.0	1.8575	1.87	253034459.0	253034459
cache_cpu102_remap1l	lu.cont	0.149127	0.0	10741352.0	135351.0	1.73	1.77	150475162.0	150475162
cache_cpu102_remap1l	lu.ncont	0.183396	0.0	17950429.0	135180.0	1.5475	1.58	169431429.0	169431429
cache_cpu102_remap1l	radix	0.0549749	0.0	1374472.0	2116.0	0.4	0.4	39831910.0	39831910
cache_cpu102_remap1l	raytrace	0.187471	0.0	13632476.0	157841.0	0.8225	0.84	227865577.0	227865577
cache_cpu102_remap1l	water.nsq	0.289554	0.0	3869134.0	503996.0	1.3025	1.35	360635682.0	360635682
cache_cpu102_remap1l	water.sp	0.184802	0.0	2653874.0	411978.0	1.3925	1.51	140545896.0	140545896
cache_cpu103_no-remap	barnes	0.0358727	1221080.0	5925978.0	0.0	0.7175	0.73	474437183.0	474437183
cache_cpu103_no-remap	cholesky	0.0332523	215847.0	10248944.0	0.0	1.9225	2.13	40809322.0	40809322
cache_cpu103_no-remap	fft	0.0338182	3343568.0	34008775.0	0.0	2.1	2.1	102738953.0	102738953
cache_cpu103_no-remap	fmm	0.109448	710200.0	9657870.0	0.0	1.91	1.93	246027063.0	246027063
cache_cpu103_no-remap	lu.cont	0.032543	2420533.0	9564688.0	0.0	1.82	1.86	142598704.0	142598704
cache_cpu103_no-remap	lu.ncont	0.0318921	3951622.0	17278657.0	0.0	1.6425	1.68	159513882.0	159513882
cache_cpu103_no-remap	radix	0.0542452	1331.0	1373260.0	0.0	0.4	0.4	39837890.0	39837890
cache_cpu103_no-remap	raytrace	0.0467514	1586480.0	12928810.0	0.0	0.85	0.87	220307506.0	220307506
cache_cpu103_no-remap	water.nsq	0.0804602	508264.0	3772667.0	0.0	1.3225	1.37	355625369.0	355625369
cache_cpu103_no-remap	water.sp	0.0387654	296827.0	2592461.0	0.0	1.4425	1.56	135959196.0	135959196
cache_cpu103_remap0	barnes	0.231963	0.0	5895122.0	219619.0	0.7125	0.72	477731528.0	477731528
cache_cpu103_remap0	cholesky	0.0729296	0.0	10207171.0	135842.0	1.905	2.09	41589458.0	41589458
cache_cpu103_remap0	fft	0.199404	0.0	33036898.0	250965.0	2.02	2.02	107000053.0	107000053
cache_cpu103_remap0	fmm	0.230547	0.0	9157408.0	296019.0	1.895	1.91	248209859.0	248209859
cache_cpu103_remap0	lu.cont	0.245492	0.0	9559425.0	135422.0	1.73	1.77	150036604.0	150036604
cache_cpu103_remap0	lu.ncont	0.216801	0.0	16449335.0	135432.0	1.5525	1.59	168805033.0	168805033
cache_cpu103_remap0	radix	0.055379	0.0	1374537.0	2116.0	0.4	0.4	39839566.0	39839566
cache_cpu103_remap0	raytrace	0.268113	0.0	12891644.0	155882.0	0.83	0.84	224901158.0	224901158
cache_cpu103_remap0	water.nsq	0.261242	0.0	3723956.0	504076.0	1.3125	1.36	357536269.0	357536269
cache_cpu103_remap0	water.sp	0.185353	0.0	2490731.0	336249.0	1.4225	1.54	137758996.0	137758996
cache_cpu103_remap1g	barnes	0.265212	0.0	6807973.0	153021.0	0.7125	0.72	477857128.0	477857128
cache_cpu103_remap1g	cholesky	0.0396731	0.0	10461273.0	103581.0	1.9075	2.12	41413758.0	41413758
cache_cpu103_remap1g	fft	0.0721183	0.0	37399385.0	271807.0	2.04	2.04	105641576.0	105641576
cache_cpu103_remap1g	fmm	0.236437	0.0	10164484.0	305061.0	1.885	1.9	249438963.0	249438963
cache_cpu103_remap1g	lu.cont	0.0354275	0.0	12064971.0	135421.0	1.8025	1.85	143918899.0	143918899
cache_cpu103_remap1g	lu.ncont	0.129509	0.0	19660732.0	135431.0	1.5725	1.61	166897586.0	166897586
cache_cpu103_remap1g	radix	0.0551753	0.0	1375996.0	2114.0	0.4	0.4	39860496.0	39860496
cache_cpu103_remap1g	raytrace	0.097142	0.0	14384827.0	155897.0	0.8375	0.85	223997519.0	223997519
cache_cpu103_remap1g	water.nsq	0.370318	0.0	3909421.0	506134.0	1.3075	1.35	359704582.0	359704582
cache_cpu103_remap1g	water.sp	0.195673	0.0	2734087.0	354681.0	1.4125	1.53	138857028.0	138857028
cache_cpu103_remap1l	barnes	0.259541	0.0	6304096.0	207081.0	0.7125	0.72	477555928.0	477555928
cache_cpu103_remap1l	cholesky	0.052732	0.0	10371747.0	138012.0	1.92	2.12	41083956.0	41083956
cache_cpu103_remap1l	fft	0.137123	0.0	35340297.0	271626.0	2.03	2.03	106266953.0	106266953
cache_cpu103_remap1l	fmm	0.228983	0.0	9897754.0	294936.0	1.895	1.91	248299759.0	248299759
cache_cpu103_remap1l	lu.cont	0.154467	0.0	10680129.0	135327.0	1.76	1.8	147839299.0	147839299
cache_cpu103_remap1l	lu.ncont	0.180731	0.0	18005549.0	135226.0	1.56	1.6	168216258.0	168216258
cache_cpu103_remap1l	radix	0.0551873	0.0	1373990.0	2115.0	0.4	0.4	39866387.0	39866387
cache_cpu103_remap1l	raytrace	0.18834	0.0	13741985.0	155745.0	0.8325	0.85	225598877.0	225598877
cache_cpu103_remap1l	water.nsq	0.291721	0.0	3859609.0	504008.0	1.3125	1.36	357690714.0	357690714
cache_cpu103_remap1l	water.sp	0.189737	0.0	2626405.0	344408.0	1.42	1.54	138248628.0	138248628
cache_cpu104_no-remap	barnes	0.0358717	1222950.0	5924690.0	0.0	0.7175	0.73	475165828.0	475165828
cache_cpu104_no-remap	cholesky	0.0333332	292423.0	10162737.0	0.0	1.98	2.2	39777256.0	39777256
cache_cpu104_no-remap	fft	0.0338274	4376147.0	32973629.0	0.0	2.16	2.16	100034253.0	100034253
cache_cpu104_no-remap	fmm	0.109502	1057462.0	9306535.0	0.0	1.945	1.96	241449659.0	241449659
cache_cpu104_no-remap	lu.cont	0.0325503	2442178.0	9539374.0	0.0	1.8375	1.88	141453688.0	141453688
cache_cpu104_no-remap	lu.ncont	0.0323512	4082132.0	17108752.0	0.0	1.65	1.69	158938829.0	158938829
cache_cpu104_no-remap	radix	0.0544235	1425.0	1372553.0	0.0	0.4	0.4	39853496.0	39853496
cache_cpu104_no-remap	raytrace	0.0463171	1594599.0	12876345.0	0.0	0.8775	0.89	214106419.0	214106419
cache_cpu104_no-remap	water.nsq	0.0816422	524528.0	3759754.0	0.0	1.33	1.38	353161869.0	353161869
cache_cpu104_no-remap	water.sp	0.0382248	350455.0	2531436.0	0.0	1.475	1.6	132968996.0	132968996
cache_cpu104_remap0	barnes	0.238873	0.0	5849109.0	184057.0	0.7125	0.72	476528628.0	476528628
cache_cpu104_remap0	cholesky	0.0764531	0.0	10177146.0	145040.0	1.93	2.14	41180855.0	41180855
cache_cpu104_remap0	fft	0.201577	0.0	32997929.0	265859.0	2.06	2.06	104864853.0	104864853
cache_cpu104_remap0	fmm	0.267216	0.0	8774732.0	223786.0	1.9325	1.95	243188463.0	243188463
cache_cpu104_remap0	lu.cont	0.247938	0.0	9527242.0	135418.0	1.74	1.78	149614920.0	149614920
cache_cpu104_remap0	lu.ncont	0.224963	0.0	16299966.0	135431.0	1.5575	1.59	168612330.0	168612330
cache_cpu104_remap0	radix	0.0554451	0.0	1373657.0	2116.0	0.4	0.4	39864091.0	39864091
cache_cpu104_remap0	raytrace	0.269388	0.0	12912990.0	155895.0	0.8425	0.86	222673619.0	222673619
cache_cpu104_remap0	water.nsq	0.263507	0.0	3714419.0	502022.0	1.33	1.38	354015169.0	354015169
cache_cpu104_remap0	water.sp	0.199016	0.0	2455318.0	301432.0	1.44	1.56	136215196.0	136215196
cache_cpu104_remap1g	barnes	0.260178	0.0	6811546.0	196640.0	0.7125	0.72	476851483.0	476851483
cache_cpu104_remap1g	cholesky	0.0421484	0.0	10461088.0	147354.0	1.955	2.19	40580022.0	40580022
cache_cpu104_remap1g	fft	0.0730568	0.0	37418368.0	245027.0	2.11	2.11	102330653.0	102330653
cache_cpu104_remap1g	fmm	0.285374	0.0	10094380.0	223720.0	1.925	1.94	244307963.0	244307963
cache_cpu104_remap1g	lu.cont	0.0358489	0.0	12070797.0	135418.0	1.82	1.86	142693788.0	142693788
cache_cpu104_remap1g	lu.ncont	0.13293	0.0	19569175.0	135432.0	1.58	1.62	166231983.0	166231983
cache_cpu104_remap1g	radix	0.0552295	0.0	1373985.0	2115.0	0.4	0.4	39848086.0	39848086
cache_cpu104_remap1g	raytrace	0.0995745	0.0	14378897.0	155889.0	0.8575	0.87	218331858.0	218331858
cache_cpu104_remap1g	water.nsq	0.364181	0.0	3909878.0	504068.0	1.3225	1.37	355384214.0	355384214
cache_cpu104_remap1g	water.sp	0.209299	0.0	2723327.0	278905.0	1.43	1.55	136936896.0	136936896
cache_cpu104_remap1l	barnes	0.269631	0.0	6245217.0	153027.0	0.7125	0.72	476913583.0	476913583
cache_cpu104_remap1l	cholesky	0.0550066	0.0	10346759.0	140327.0	1.92	2.13	41132255.0	41132255
cache_cpu104_remap1l	fft	0.145163	0.0	35079446.0	251015.0	2.07	2.07	104227853.0	104227853
cache_cpu104_remap1l	fmm	0.274577	0.0	9539276.0	233979.0	1.925	1.94	243997759.0	243997759
cache_cpu104_remap1l	lu.cont	0.155063	0.0	10664455.0	135313.0	1.7725	1.82	146379662.0	146379662
cache_cpu104_remap1l	lu.ncont	0.187576	0.0	17715155.0	135245.0	1.5625	1.6	167758786.0	167758786
cache_cpu104_remap1l	radix	0.0550323	0.0	1374425.0	2116.0	0.4	0.4	39850574.0	39850574
cache_cpu104_remap1l	raytrace	0.188772	0.0	13575337.0	155717.0	0.845	0.86	222052119.0	222052119
cache_cpu104_remap1l	water.nsq	0.299616	0.0	3859317.0	495752.0	1.3225	1.37	354855869.0	354855869
cache_cpu104_remap1l	water.sp	0.202993	0.0	2594553.0	282968.0	1.4375	1.56	136573696.0	136573696
cache_cpu105_no-remap	barnes	0.0358491	1208967.0	5938278.0	0.0	0.7175	0.73	474389328.0	474389328
cache_cpu105_no-remap	cholesky	0.0333543	286072.0	10175124.0	0.0	1.98	2.2	39699455.0	39699455
cache_cpu105_no-remap	fft	0.0338443	4590559.0	32760409.0	0.0	2.19	2.19	98322553.0	98322553
cache_cpu105_no-remap	fmm	0.109636	1741944.0	8622344.0	0.0	2.01	2.03	234053212.0	234053212
cache_cpu105_no-remap	lu.cont	0.032547	2515145.0	9467415.0	0.0	1.8425	1.89	140990799.0	140990799
cache_cpu105_no-remap	lu.ncont	0.0318788	4198588.0	16998905.0	0.0	1.66	1.7	157949086.0	157949086
cache_cpu105_no-remap	radix	0.0542595	1492.0	1372136.0	0.0	0.4	0.4	39852886.0	39852886
cache_cpu105_no-remap	raytrace	0.0473344	1665635.0	12968212.0	0.0	0.88	0.9	213708421.0	213708421
cache_cpu105_no-remap	water.nsq	0.0805415	540426.0	3740295.0	0.0	1.3525	1.4	347587082.0	347587082
cache_cpu105_no-remap	water.sp	0.0383642	364351.0	2512877.0	0.0	1.48	1.6	132430396.0	132430396
cache_cpu105_remap0	barnes	0.244455	0.0	5810244.0	155042.0	0.7125	0.72	476206128.0	476206128
cache_cpu105_remap0	cholesky	0.0800263	0.0	10172087.0	147357.0	1.955	2.17	40938222.0	40938222
cache_cpu105_remap0	fft	0.199054	0.0	33057453.0	282031.0	2.06	2.06	104558553.0	104558553
cache_cpu105_remap0	fmm	0.287969	0.0	8547214.0	148218.0	1.98	2.0	237509859.0	237509859
cache_cpu105_remap0	lu.cont	0.254871	0.0	9453481.0	135406.0	1.74	1.78	149119362.0	149119362
cache_cpu105_remap0	lu.ncont	0.23245	0.0	16154279.0	135430.0	1.57	1.61	167062430.0	167062430
cache_cpu105_remap0	radix	0.0551016	0.0	1374527.0	2115.0	0.4	0.4	39866280.0	39866280
cache_cpu105_remap0	raytrace	0.27173	0.0	12919584.0	155885.0	0.85	0.87	221107558.0	221107558
cache_cpu105_remap0	water.nsq	0.266306	0.0	3702794.0	493782.0	1.35	1.4	348174769.0	348174769
cache_cpu105_remap0	water.sp	0.202746	0.0	2441590.0	276859.0	1.4575	1.58	134655596.0	134655596
cache_cpu105_remap1g	barnes	0.267115	0.0	6807603.0	165427.0	0.7125	0.72	476718428.0	476718428
cache_cpu105_remap1g	cholesky	0.0417399	0.0	10448661.0	147381.0	1.96	2.18	40590822.0	40590822
cache_cpu105_remap1g	fft	0.0781393	0.0	37382161.0	246921.0	2.12	2.12	101506153.0	101506153
cache_cpu105_remap1g	fmm	0.303574	0.0	10063667.0	167030.0	1.97	1.99	238680659.0	238680659
cache_cpu105_remap1g	lu.cont	0.0356783	0.0	12075215.0	135417.0	1.83	1.87	142158299.0	142158299
cache_cpu105_remap1g	lu.ncont	0.129069	0.0	19540952.0	135433.0	1.5925	1.63	164687929.0	164687929
cache_cpu105_remap1g	radix	0.0551409	0.0	1374297.0	2116.0	0.4	0.4	39857174.0	39857174
cache_cpu105_remap1g	raytrace	0.0965884	0.0	14413966.0	155891.0	0.86	0.87	217790806.0	217790806
cache_cpu105_remap1g	water.nsq	0.377032	0.0	3891228.0	491707.0	1.35	1.4	348365514.0	348365514
cache_cpu105_remap1g	water.sp	0.221935	0.0	2720922.0	250233.0	1.4525	1.57	134898396.0	134898396
cache_cpu105_remap1l	barnes	0.267383	0.0	6251836.0	157158.0	0.7125	0.72	476574783.0	476574783
cache_cpu105_remap1l	cholesky	0.061295	0.0	10327938.0	147185.0	1.96	2.19	40049255.0	40049255
cache_cpu105_remap1l	fft	0.142046	0.0	35201556.0	317438.0	2.07	2.07	104356953.0	104356953
cache_cpu105_remap1l	fmm	0.300458	0.0	9295128.0	166606.0	1.9725	1.99	238237903.0	238237903
cache_cpu105_remap1l	lu.cont	0.159522	0.0	10625510.0	135332.0	1.78	1.82	145771199.0	145771199
cache_cpu105_remap1l	lu.ncont	0.190918	0.0	17747951.0	135296.0	1.5775	1.61	166242686.0	166242686
cache_cpu105_remap1l	radix	0.0548426	0.0	1374876.0	2116.0	0.4	0.4	39868774.0	39868774
cache_cpu105_remap1l	raytrace	0.187966	0.0	13609556.0	155637.0	0.86	0.87	217554858.0	217554858
cache_cpu105_remap1l	water.nsq	0.311105	0.0	3816885.0	491666.0	1.35	1.4	348168469.0	348168469
cache_cpu105_remap1l	water.sp	0.199852	0.0	2583030.0	291159.0	1.4475	1.57	135400096.0	135400096
